timestamp,elapsed_s,cpu_percent,ram_used_mb,ram_percent,peak_ram_used_mb,ollama_cpu_percent,ollama_cpu_percent_norm,ollama_ram_used_mb,peak_ollama_ram_used_mb
2026-06-23T20:47:02.043,0.07,18.2,12991.23,82.8,12991.23,0.0,0.0,582.4,582.4
2026-06-23T20:47:02.279,0.31,7.1,12991.47,82.8,12991.47,0.0,0.0,582.4,582.4
2026-06-23T20:47:02.519,0.55,6.3,12991.68,82.8,12991.68,0.0,0.0,582.4,582.4
2026-06-23T20:47:02.751,0.78,5.5,12995.52,82.8,12995.52,0.0,0.0,582.4,582.4
2026-06-23T20:47:02.987,1.02,5.8,12995.73,82.8,12995.73,0.0,0.0,582.4,582.4
2026-06-23T20:47:03.220,1.25,7.6,12970.89,82.6,12995.73,0.0,0.0,582.4,582.4
2026-06-23T20:47:03.454,1.49,9.0,12979.85,82.7,12995.73,0.0,0.0,582.4,582.4
2026-06-23T20:47:03.690,1.72,11.6,12978.86,82.7,12995.73,0.0,0.0,582.4,582.4
2026-06-23T20:47:03.923,1.95,5.8,12978.38,82.7,12995.73,0.0,0.0,582.4,582.4
2026-06-23T20:47:04.156,2.19,8.0,12958.43,82.6,12995.73,4.3,0.36,582.4,582.4
2026-06-23T20:47:04.393,2.42,10.8,13017.66,82.9,13017.66,0.0,0.0,582.4,582.4
2026-06-23T20:47:04.629,2.66,15.4,13047.72,83.1,13047.72,0.0,0.0,582.4,582.4
2026-06-23T20:47:04.864,2.9,6.5,13047.54,83.1,13047.72,0.0,0.0,582.4,582.4
2026-06-23T20:47:05.100,3.13,14.4,13081.5,83.3,13081.5,34.0,2.83,586.96,586.96
2026-06-23T20:47:05.336,3.37,17.2,13081.35,83.3,13081.5,101.5,8.46,587.8,587.8
2026-06-23T20:47:05.571,3.6,10.4,13081.84,83.4,13081.84,46.9,3.91,588.01,588.01
2026-06-23T20:47:05.805,3.84,10.5,13081.19,83.3,13081.84,34.1,2.84,588.01,588.01
2026-06-23T20:47:06.042,4.07,27.8,13095.91,83.4,13095.91,42.2,3.52,587.01,588.01
2026-06-23T20:47:06.277,4.31,9.1,12988.14,82.8,13095.91,46.8,3.9,587.01,588.01
2026-06-23T20:47:06.511,4.54,9.0,12987.85,82.8,13095.91,38.6,3.22,587.01,588.01
2026-06-23T20:47:06.745,4.78,9.8,12988.04,82.8,13095.91,38.5,3.21,587.01,588.01
2026-06-23T20:47:06.977,5.01,11.5,12988.11,82.8,13095.91,38.6,3.22,587.01,588.01
2026-06-23T20:47:07.212,5.24,10.8,13003.92,82.9,13095.91,38.3,3.19,587.01,588.01
2026-06-23T20:47:07.446,5.48,10.6,13004.84,82.9,13095.91,42.8,3.57,587.01,588.01
2026-06-23T20:47:07.679,5.71,10.5,13005.3,82.9,13095.91,42.9,3.57,587.01,588.01
2026-06-23T20:47:07.914,5.95,11.6,13006.1,82.9,13095.91,34.2,2.85,587.02,588.01
2026-06-23T20:47:08.149,6.18,11.6,13005.06,82.9,13095.91,42.4,3.53,587.02,588.01
2026-06-23T20:47:08.394,6.43,12.8,13005.32,82.9,13095.91,41.2,3.43,587.03,588.01
2026-06-23T20:47:08.631,6.66,12.1,13007.28,82.9,13095.91,41.9,3.49,587.04,588.01
2026-06-23T20:47:08.866,6.9,10.0,13007.76,82.9,13095.91,33.9,2.82,587.05,588.01
2026-06-23T20:47:09.100,7.13,8.6,13008.27,82.9,13095.91,42.5,3.54,587.06,588.01
2026-06-23T20:47:09.333,7.36,8.7,13008.47,82.9,13095.91,38.8,3.23,587.07,588.01
2026-06-23T20:47:09.565,7.6,8.4,13007.96,82.9,13095.91,42.9,3.57,587.09,588.01
2026-06-23T20:47:09.799,7.83,9.4,13010.59,82.9,13095.91,38.5,3.21,587.09,588.01
2026-06-23T20:47:10.035,8.07,9.4,13009.59,82.9,13095.91,42.5,3.54,587.11,588.01
2026-06-23T20:47:10.269,8.3,13.3,13008.19,82.9,13095.91,38.4,3.2,587.12,588.01
2026-06-23T20:47:10.505,8.54,9.4,13009.12,82.9,13095.91,42.6,3.55,587.14,588.01
2026-06-23T20:47:10.741,8.77,9.6,13009.59,82.9,13095.91,38.2,3.18,587.14,588.01
2026-06-23T20:47:10.976,9.01,11.2,13009.44,82.9,13095.91,33.9,2.82,587.14,588.01
2026-06-23T20:47:11.212,9.24,10.8,13008.86,82.9,13095.91,42.3,3.52,587.14,588.01
2026-06-23T20:47:11.446,9.48,10.1,13008.57,82.9,13095.91,42.7,3.56,587.14,588.01
2026-06-23T20:47:11.680,9.71,9.1,13008.52,82.9,13095.91,34.3,2.86,587.14,588.01
2026-06-23T20:47:11.913,9.94,24.4,13054.79,83.2,13095.91,38.5,3.21,587.14,588.01
2026-06-23T20:47:12.148,10.18,8.3,13047.84,83.1,13095.91,42.6,3.55,587.14,588.01
2026-06-23T20:47:12.384,10.42,9.0,13048.05,83.1,13095.91,38.4,3.2,587.14,588.01
2026-06-23T20:47:12.619,10.65,10.1,13049.52,83.1,13095.91,38.4,3.2,587.14,588.01
2026-06-23T20:47:12.855,10.89,14.6,13050.77,83.2,13095.91,50.7,4.23,587.14,588.01
2026-06-23T20:47:13.088,11.12,12.7,13049.97,83.1,13095.91,38.4,3.2,587.14,588.01
2026-06-23T20:47:13.323,11.36,14.0,13041.96,83.1,13095.91,38.5,3.21,587.14,588.01
2026-06-23T20:47:13.559,11.59,12.0,13041.95,83.1,13095.91,38.3,3.19,587.14,588.01
2026-06-23T20:47:13.795,11.83,11.5,13040.53,83.1,13095.91,38.2,3.18,587.14,588.01
2026-06-23T20:47:14.028,12.06,9.5,13040.75,83.1,13095.91,42.5,3.54,587.14,588.01
2026-06-23T20:47:14.261,12.29,8.4,13040.21,83.1,13095.91,38.7,3.23,587.14,588.01
2026-06-23T20:47:14.497,12.53,12.9,13041.18,83.1,13095.91,38.3,3.19,587.14,588.01
2026-06-23T20:47:14.734,12.77,14.3,13038.64,83.1,13095.91,46.4,3.87,587.14,588.01
2026-06-23T20:47:14.970,13.0,12.9,13039.41,83.1,13095.91,38.1,3.18,587.15,588.01
2026-06-23T20:47:15.209,13.24,12.7,13039.67,83.1,13095.91,42.0,3.5,587.15,588.01
2026-06-23T20:47:15.449,13.48,23.7,13051.2,83.2,13095.91,41.8,3.48,587.15,588.01
2026-06-23T20:47:15.682,13.71,11.5,13051.41,83.2,13095.91,42.4,3.53,587.15,588.01
2026-06-23T20:47:15.922,13.95,13.2,13055.91,83.2,13095.91,33.6,2.8,587.15,588.01
2026-06-23T20:47:16.166,14.2,19.5,13056.9,83.2,13095.91,41.6,3.47,587.15,588.01
2026-06-23T20:47:16.405,14.44,18.9,13058.59,83.2,13095.91,45.4,3.78,587.15,588.01
2026-06-23T20:47:16.640,14.67,21.7,13072.9,83.3,13095.91,42.4,3.53,587.15,588.01
2026-06-23T20:47:16.874,14.91,11.7,13077.27,83.3,13095.91,38.4,3.2,587.15,588.01
2026-06-23T20:47:17.109,15.14,10.4,13075.77,83.3,13095.91,38.3,3.19,587.15,588.01
2026-06-23T20:47:17.342,15.37,9.9,13076.32,83.3,13095.91,38.6,3.22,587.15,588.01
2026-06-23T20:47:17.575,15.61,9.5,13080.18,83.3,13095.91,38.6,3.22,587.15,588.01
2026-06-23T20:47:17.808,15.84,16.2,13082.94,83.4,13095.91,47.1,3.92,587.15,588.01
2026-06-23T20:47:18.041,16.07,13.7,13083.29,83.4,13095.91,38.6,3.22,587.15,588.01
2026-06-23T20:47:18.273,16.31,8.8,13086.21,83.4,13095.91,34.4,2.87,587.15,588.01
2026-06-23T20:47:18.512,16.54,16.3,13093.91,83.4,13095.91,46.5,3.88,587.15,588.01
2026-06-23T20:47:18.749,16.78,37.6,13093.6,83.4,13095.91,42.1,3.51,587.15,588.01
2026-06-23T20:47:18.986,17.02,16.2,13089.29,83.4,13095.91,42.2,3.52,587.15,588.01
2026-06-23T20:47:19.226,17.26,18.0,13085.94,83.4,13095.91,41.9,3.49,587.15,588.01
2026-06-23T20:47:19.463,17.5,16.5,13078.33,83.3,13095.91,37.7,3.14,587.15,588.01
2026-06-23T20:47:19.701,17.73,23.4,13107.01,83.5,13107.01,42.1,3.51,587.15,588.01
2026-06-23T20:47:19.938,17.97,16.1,13104.71,83.5,13107.01,38.0,3.17,587.15,588.01
2026-06-23T20:47:20.171,18.2,13.6,13103.76,83.5,13107.01,47.0,3.92,587.15,588.01
2026-06-23T20:47:20.415,18.45,16.2,13109.6,83.5,13109.6,41.7,3.48,587.16,588.01
2026-06-23T20:47:20.649,18.68,20.7,13110.47,83.5,13110.47,37.7,3.14,587.16,588.01
2026-06-23T20:47:20.891,18.92,20.1,13117.52,83.6,13117.52,41.9,3.49,587.16,588.01
2026-06-23T20:47:21.145,19.18,21.6,13113.88,83.6,13117.52,40.8,3.4,587.16,588.01
2026-06-23T20:47:21.383,19.41,12.4,13112.09,83.5,13117.52,40.8,3.4,587.16,588.01
2026-06-23T20:47:21.620,19.65,13.5,13111.87,83.5,13117.52,37.4,3.12,587.16,588.01
2026-06-23T20:47:21.855,19.89,14.8,13112.69,83.5,13117.52,38.0,3.17,587.16,588.01
2026-06-23T20:47:22.088,20.12,10.6,13115.49,83.6,13117.52,43.0,3.58,587.16,588.01
2026-06-23T20:47:22.323,20.35,17.6,13167.73,83.9,13167.73,102.7,8.56,628.83,628.83
2026-06-23T20:47:22.572,20.6,17.0,13169.59,83.9,13169.59,44.8,3.73,628.83,628.83
2026-06-23T20:47:22.809,20.84,19.1,13168.84,83.9,13169.59,41.7,3.48,628.7,628.83
2026-06-23T20:47:23.045,21.08,15.0,13163.89,83.9,13169.59,42.3,3.53,628.7,628.83
2026-06-23T20:47:23.282,21.31,19.6,13164.74,83.9,13169.59,42.1,3.51,628.71,628.83
2026-06-23T20:47:23.516,21.55,13.4,13167.05,83.9,13169.59,42.6,3.55,628.71,628.83
2026-06-23T20:47:23.751,21.78,9.5,13168.3,83.9,13169.59,38.4,3.2,628.71,628.83
2026-06-23T20:47:23.986,22.02,14.4,13172.52,83.9,13172.52,38.2,3.18,628.71,628.83
2026-06-23T20:47:24.227,22.26,18.3,13161.63,83.9,13172.52,37.7,3.14,628.71,628.83
2026-06-23T20:47:24.463,22.49,20.6,13165.75,83.9,13172.52,46.2,3.85,628.72,628.83
2026-06-23T20:47:24.699,22.73,11.9,13167.85,83.9,13172.52,42.5,3.54,628.73,628.83
2026-06-23T20:47:24.936,22.97,15.8,13171.64,83.9,13172.52,37.9,3.16,628.75,628.83
2026-06-23T20:47:25.173,23.2,17.9,13171.55,83.9,13172.52,38.1,3.18,628.76,628.83
2026-06-23T20:47:25.412,23.44,19.6,13173.2,83.9,13173.2,45.9,3.82,628.77,628.83
2026-06-23T20:47:25.658,23.69,20.5,13174.92,83.9,13174.92,37.0,3.08,628.78,628.83
2026-06-23T20:47:25.901,23.93,20.8,13174.53,83.9,13174.92,45.3,3.78,628.79,628.83
2026-06-23T20:47:26.145,24.18,20.9,13175.04,83.9,13175.04,41.0,3.42,628.8,628.83
2026-06-23T20:47:26.381,24.41,14.8,13177.78,84.0,13177.78,37.6,3.13,628.83,628.83
2026-06-23T20:47:26.619,24.65,13.9,13180.53,84.0,13180.53,46.5,3.88,628.84,628.84
2026-06-23T20:47:26.854,24.89,12.3,13169.26,83.9,13180.53,38.0,3.17,628.87,628.87
2026-06-23T20:47:27.091,25.12,18.9,13166.4,83.9,13180.53,38.0,3.17,628.88,628.88
2026-06-23T20:47:27.326,25.36,12.3,13165.97,83.9,13180.53,38.3,3.19,628.89,628.89
2026-06-23T20:47:27.561,25.59,25.1,13165.41,83.9,13180.53,38.1,3.18,628.89,628.89
2026-06-23T20:47:27.802,25.83,12.3,13163.43,83.9,13180.53,42.1,3.51,628.89,628.89
2026-06-23T20:47:28.041,26.07,21.0,13153.32,83.8,13180.53,41.4,3.45,628.89,628.89
2026-06-23T20:47:28.275,26.31,12.9,13158.29,83.8,13180.53,42.6,3.55,628.89,628.89
2026-06-23T20:47:28.513,26.55,15.4,13157.49,83.8,13180.53,37.8,3.15,628.89,628.89
2026-06-23T20:47:28.753,26.78,12.1,13159.68,83.8,13180.53,42.0,3.5,628.89,628.89
2026-06-23T20:47:28.991,27.02,14.8,13155.19,83.8,13180.53,46.2,3.85,628.91,628.91
2026-06-23T20:47:29.232,27.26,15.2,13152.8,83.8,13180.53,37.5,3.12,628.91,628.91
2026-06-23T20:47:29.472,27.5,16.6,13154.84,83.8,13180.53,42.0,3.5,628.93,628.93
2026-06-23T20:47:29.709,27.74,15.4,13155.2,83.8,13180.53,37.6,3.13,628.93,628.93
2026-06-23T20:47:29.949,27.98,14.9,13150.64,83.8,13180.53,37.5,3.12,628.95,628.95
2026-06-23T20:47:30.184,28.22,13.7,13146.96,83.8,13180.53,42.1,3.51,628.95,628.95
2026-06-23T20:47:30.421,28.45,15.1,13147.07,83.8,13180.53,42.4,3.53,628.98,628.98
2026-06-23T20:47:30.659,28.69,18.9,13147.26,83.8,13180.53,38.2,3.18,628.98,628.98
2026-06-23T20:47:30.894,28.93,16.9,13146.34,83.8,13180.53,46.2,3.85,628.98,628.98
2026-06-23T20:47:31.129,29.16,14.5,13149.05,83.8,13180.53,38.5,3.21,628.99,628.99
2026-06-23T20:47:31.365,29.4,14.5,13149.84,83.8,13180.53,42.3,3.53,629.0,629.0
2026-06-23T20:47:31.600,29.63,14.8,13151.33,83.8,13180.53,38.1,3.18,629.01,629.01
2026-06-23T20:47:31.834,29.87,14.4,13150.09,83.8,13180.53,38.4,3.2,629.01,629.01
2026-06-23T20:47:32.071,30.1,14.8,13150.55,83.8,13180.53,42.2,3.52,629.01,629.01
2026-06-23T20:47:32.308,30.34,16.9,13149.6,83.8,13180.53,42.4,3.53,629.01,629.01
2026-06-23T20:47:32.543,30.58,15.1,13148.61,83.8,13180.53,46.7,3.89,629.01,629.01
2026-06-23T20:47:32.776,30.81,12.4,13151.55,83.8,13180.53,34.2,2.85,629.01,629.01
2026-06-23T20:47:33.014,31.05,15.7,13152.13,83.8,13180.53,42.1,3.51,629.01,629.01
2026-06-23T20:47:33.247,31.28,14.3,13152.47,83.8,13180.53,38.6,3.22,629.01,629.01
2026-06-23T20:47:33.483,31.51,17.0,13155.18,83.8,13180.53,38.4,3.2,629.01,629.01
2026-06-23T20:47:33.718,31.75,13.7,13158.09,83.8,13180.53,38.3,3.19,629.01,629.01
2026-06-23T20:47:33.954,31.99,15.8,13154.42,83.8,13180.53,46.5,3.88,629.01,629.01
2026-06-23T20:47:34.192,32.22,22.9,13154.57,83.8,13180.53,42.3,3.52,629.02,629.02
2026-06-23T20:47:34.425,32.46,16.7,13158.52,83.8,13180.53,42.3,3.53,629.02,629.02
2026-06-23T20:47:34.661,32.69,12.5,13158.46,83.8,13180.53,38.4,3.2,629.02,629.02
2026-06-23T20:47:34.895,32.93,10.1,13152.52,83.8,13180.53,38.2,3.18,629.02,629.02
2026-06-23T20:47:35.129,33.16,9.0,13151.45,83.8,13180.53,38.6,3.22,629.02,629.02
2026-06-23T20:47:35.367,33.4,11.1,13153.62,83.8,13180.53,42.3,3.52,629.02,629.02
2026-06-23T20:47:35.609,33.64,21.7,13162.08,83.9,13180.53,91.6,7.63,620.9,629.02
2026-06-23T20:47:35.844,33.88,21.1,13199.17,84.1,13199.17,58.7,4.89,662.64,662.64
2026-06-23T20:47:36.082,34.11,17.6,13200.68,84.1,13200.68,41.8,3.48,662.64,662.64
2026-06-23T20:47:36.316,34.35,18.2,13212.35,84.2,13212.35,38.4,3.2,662.64,662.64
2026-06-23T20:47:36.552,34.58,12.9,13212.98,84.2,13212.98,38.3,3.19,662.64,662.64
2026-06-23T20:47:36.790,34.82,15.2,13212.91,84.2,13212.98,42.5,3.54,662.64,662.64
2026-06-23T20:47:37.050,35.08,26.6,13212.23,84.2,13212.98,47.6,3.97,662.64,662.64
2026-06-23T20:47:37.286,35.32,14.9,13190.24,84.0,13212.98,36.6,3.05,662.64,662.64
2026-06-23T20:47:37.520,35.55,12.6,13198.14,84.1,13212.98,42.7,3.56,662.64,662.64
2026-06-23T20:47:37.753,35.78,10.1,13199.38,84.1,13212.98,38.5,3.21,662.64,662.64
2026-06-23T20:47:37.987,36.02,10.1,13195.5,84.1,13212.98,38.5,3.21,662.64,662.64
2026-06-23T20:47:38.226,36.26,20.7,13199.15,84.1,13212.98,42.0,3.5,662.65,662.65
2026-06-23T20:47:38.462,36.49,15.4,13200.61,84.1,13212.98,42.3,3.52,662.66,662.66
2026-06-23T20:47:38.699,36.73,16.2,13200.8,84.1,13212.98,38.1,3.18,662.67,662.67
2026-06-23T20:47:38.936,36.97,18.3,13202.16,84.1,13212.98,42.2,3.52,662.68,662.68
2026-06-23T20:47:39.173,37.2,17.7,13204.62,84.1,13212.98,42.2,3.52,662.69,662.69
2026-06-23T20:47:39.416,37.45,18.8,13200.79,84.1,13212.98,37.0,3.08,662.7,662.7
